64.5,715768080,0,0,373428,151320,130822836,b8:27:eb:0e:9d:fb
70.9,715596216,0,0,384432,154824,130629060,b8:27:eb:0e:9d:fb
73.6,714644136,0,0,364560,140964,130777176,b8:27:eb:0e:9d:fb
74.7,714527508,0,0,372192,147216,130886448,b8:27:eb:0e:9d:fb
74.7,714488868,0,0,369324,153528,131078964,b8:27:eb:0e:9d:fb
75.2,714482760,0,0,374496,146496,130913892,b8:27:eb:0e:9d:fb
74.1,714643872,0,0,362280,157224,130811016,b8:27:eb:0e:9d:fb
74.1,724526100,0,0,365016,152544,131171700,b8:27:eb:0e:9d:fb
75.8,721254264,0,0,378564,149832,130914696,b8:27:eb:0e:9d:fb
75.8,719234940,0,0,375120,157800,130851840,b8:27:eb:0e:9d:fb
75.8,717961764,0,0,384168,156888,131058888,b8:27:eb:0e:9d:fb
76.3,717179760,0,0,375960,152484,131158068,b8:27:eb:0e:9d:fb
77.4,716681412,0,0,375552,168252,131075796,b8:27:eb:0e:9d:fb
77.4,716383836,0,0,387924,159504,130962732,b8:27:eb:0e:9d:fb
77.4,716164764,0,0,368832,169164,131052156,b8:27:eb:0e:9d:fb
76.8,716067528,0,0,389856,149004,131030112,b8:27:eb:0e:9d:fb
77.4,715981800,0,0,385308,173076,130853880,b8:27:eb:0e:9d:fb
77.4,715942668,0,0,387024,153504,130860696,b8:27:eb:0e:9d:fb
77.4,715880496,0,0,378996,142464,131201916,b8:27:eb:0e:9d:fb
77.4,715885428,0,0,362700,154608,131360316,b8:27:eb:0e:9d:fb
76.3,715854312,0,0,362472,161880,130993212,b8:27:eb:0e:9d:fb
77.4,715864488,0,0,364764,156432,131092716,b8:27:eb:0e:9d:fb
77.4,715847736,0,0,370044,165804,131062164,b8:27:eb:0e:9d:fb
77.4,716282400,0,0,394248,163824,131153412,b8:27:eb:0e:9d:fb
76.3,734086416,0,0,360384,138636,130855932,b8:27:eb:0e:9d:fb
76.3,728350008,0,0,376608,144936,131047956,b8:27:eb:0e:9d:fb
75.2,724804740,0,0,369156,151176,131036532,b8:27:eb:0e:9d:fb
76.3,722569044,0,0,363624,187392,130795500,b8:27:eb:0e:9d:fb
75.8,721164996,0,0,371148,163896,130670880,b8:27:eb:0e:9d:fb
75.2,720310380,0,0,374148,157512,131144556,b8:27:eb:0e:9d:fb
76.3,719771220,0,0,395052,411792,130746240,b8:27:eb:0e:9d:fb
79.0,719431956,0,0,385368,153060,131177592,b8:27:eb:0e:9d:fb
80.1,717353124,0,0,371256,151896,137741916,b8:27:eb:0e:9d:fb
80.6,716389200,0,0,435000,154680,139629540,b8:27:eb:0e:9d:fb
80.6,717099252,0,0,379056,159588,145102044,b8:27:eb:0e:9d:fb
81.7,717560640,0,0,393492,178716,152203380,b8:27:eb:0e:9d:fb
81.7,717878412,0,0,396564,170472,151471944,b8:27:eb:0e:9d:fb
82.2,718013244,0,0,396660,183456,151959936,b8:27:eb:0e:9d:fb
81.7,718134420,0,0,429468,179964,159925908,b8:27:eb:0e:9d:fb
82.7,718191984,0,0,417408,161964,152118972,b8:27:eb:0e:9d:fb
81.7,718230972,0,0,404136,187068,169111884,b8:27:eb:0e:9d:fb
81.7,718276608,0,0,390480,165708,151827456,b8:27:eb:0e:9d:fb
81.7,718303896,0,0,427920,171240,161788140,b8:27:eb:0e:9d:fb
82.7,718342524,0,0,453804,184668,173966232,b8:27:eb:0e:9d:fb
82.7,718357872,0,0,432108,167556,160462380,b8:27:eb:0e:9d:fb
82.2,718355568,0,0,431460,177024,169485420,b8:27:eb:0e:9d:fb
82.2,718320984,0,0,450240,208428,169246728,b8:27:eb:0e:9d:fb
82.7,718314168,0,0,390372,176376,175799460,b8:27:eb:0e:9d:fb
82.7,718349016,0,0,432240,184332,169472640,b8:27:eb:0e:9d:fb
82.7,727616256,0,0,422400,184668,169275672,b8:27:eb:0e:9d:fb
82.2,731469072,0,0,447036,208452,166401372,b8:27:eb:0e:9d:fb
82.7,727513440,0,0,440964,199116,169459620,b8:27:eb:0e:9d:fb
82.7,725062272,0,0,422892,170820,169195680,b8:27:eb:0e:9d:fb
82.7,723514908,0,0,414552,179448,169566300,b8:27:eb:0e:9d:fb
82.7,722577000,0,0,434784,196032,169242936,b8:27:eb:0e:9d:fb
82.7,721971444,0,0,449688,200964,179825244,b8:27:eb:0e:9d:fb
82.7,721594428,0,0,412752,180924,167275428,b8:27:eb:0e:9d:fb
82.7,721304604,0,0,445272,196668,169163088,b8:27:eb:0e:9d:fb
82.7,720533148,0,0,447060,197040,179608764,b8:27:eb:0e:9d:fb
82.7,720667632,0,0,450180,183648,169239648,b8:27:eb:0e:9d:fb
82.7,720767760,0,0,439908,196956,170553948,b8:27:eb:0e:9d:fb
83.8,720800460,0,0,455700,487428,169034988,b8:27:eb:0e:9d:fb
82.7,720880020,0,0,438096,187464,170526492,b8:27:eb:0e:9d:fb
83.3,720863484,0,0,442920,190464,169432992,b8:27:eb:0e:9d:fb
82.7,720878136,0,0,443664,171576,169463328,b8:27:eb:0e:9d:fb
82.7,720873672,0,0,434748,174360,162611676,b8:27:eb:0e:9d:fb
82.2,719994060,0,0,424008,175908,167023212,b8:27:eb:0e:9d:fb
82.2,719655192,0,0,416616,181884,164660160,b8:27:eb:0e:9d:fb
82.7,720016272,0,0,432576,186984,169347012,b8:27:eb:0e:9d:fb
82.7,720225048,0,0,407172,174444,160186248,b8:27:eb:0e:9d:fb
81.7,720389928,0,0,421740,165996,167919096,b8:27:eb:0e:9d:fb
82.2,720479088,0,0,423360,175272,169408644,b8:27:eb:0e:9d:fb
82.7,720548496,0,0,428124,189552,170318184,b8:27:eb:0e:9d:fb
82.7,720619668,0,0,443160,184848,169657008,b8:27:eb:0e:9d:fb
82.7,720570072,0,0,423804,178356,169037892,b8:27:eb:0e:9d:fb
82.7,720299484,0,0,437112,169680,168311904,b8:27:eb:0e:9d:fb
82.7,720421524,0,0,453948,181116,168793080,b8:27:eb:0e:9d:fb
82.7,720477660,0,0,433380,173880,169558176,b8:27:eb:0e:9d:fb
82.7,720490680,0,0,418392,208992,160266828,b8:27:eb:0e:9d:fb
82.7,720528144,0,0,456012,208596,174055644,b8:27:eb:0e:9d:fb
82.2,720568728,0,0,449004,194640,169211472,b8:27:eb:0e:9d:fb
82.7,720536448,0,0,449328,169020,160013676,b8:27:eb:0e:9d:fb
82.7,720571044,0,0,437784,198036,174644388,b8:27:eb:0e:9d:fb
82.7,720032808,0,0,430284,191136,169155396,b8:27:eb:0e:9d:fb
82.7,719833260,0,0,432996,177792,169354020,b8:27:eb:0e:9d:fb
82.7,720089496,0,0,419328,194964,169225536,b8:27:eb:0e:9d:fb
82.7,720232836,0,0,429060,180912,169241508,b8:27:eb:0e:9d:fb
82.2,720318912,0,0,429420,182484,169288860,b8:27:eb:0e:9d:fb
82.7,720349452,0,0,430968,188460,168964500,b8:27:eb:0e:9d:fb
82.2,720390912,0,0,421896,190152,160262964,b8:27:eb:0e:9d:fb
82.7,720401580,0,0,418872,185040,169611996,b8:27:eb:0e:9d:fb
83.3,720718692,0,0,435192,184596,179433888,b8:27:eb:0e:9d:fb
82.7,721012608,0,0,440640,181464,169702716,b8:27:eb:0e:9d:fb
83.3,720825984,0,0,447936,171768,169477200,b8:27:eb:0e:9d:fb
83.3,720742152,0,0,439368,199824,169377636,b8:27:eb:0e:9d:fb
82.7,720653700,0,0,426744,191520,169548768,b8:27:eb:0e:9d:fb
82.7,720639984,0,0,426984,202092,169165404,b8:27:eb:0e:9d:fb
82.7,720592428,0,0,452832,191580,169604472,b8:27:eb:0e:9d:fb
82.7,720566904,0,0,447180,179028,175432500,b8:27:eb:0e:9d:fb
82.7,720573996,0,0,407652,196152,169215360,b8:27:eb:0e:9d:fb
82.2,720387564,0,0,442752,182052,169166328,b8:27:eb:0e:9d:fb
82.7,720351876,0,0,453000,200400,173899020,b8:27:eb:0e:9d:fb
82.2,720432156,0,0,445104,180504,169597248,b8:27:eb:0e:9d:fb
82.7,720433536,0,0,419892,187104,169193688,b8:27:eb:0e:9d:fb
82.7,720436512,0,0,467292,191436,168976464,b8:27:eb:0e:9d:fb
82.7,720468312,0,0,441168,182772,169345164,b8:27:eb:0e:9d:fb
83.3,720477720,0,0,482328,182112,179744028,b8:27:eb:0e:9d:fb
82.2,720455592,0,0,425688,186840,169169628,b8:27:eb:0e:9d:fb
82.2,720540204,0,0,410652,172152,169537128,b8:27:eb:0e:9d:fb
82.7,720981684,0,0,433812,215184,173257332,b8:27:eb:0e:9d:fb
82.2,720849888,0,0,448920,172776,169589124,b8:27:eb:0e:9d:fb
82.7,720695316,0,0,406224,171408,160348260,b8:27:eb:0e:9d:fb
82.7,720636660,0,0,387336,183396,159943668,b8:27:eb:0e:9d:fb
82.7,720640656,0,0,447672,182400,169491936,b8:27:eb:0e:9d:fb
82.2,720601788,0,0,420276,200532,167999604,b8:27:eb:0e:9d:fb
82.7,720559812,0,0,448572,191184,169374336,b8:27:eb:0e:9d:fb
82.7,720551376,0,0,423756,178068,169482864,b8:27:eb:0e:9d:fb
82.7,718527264,0,0,445908,177120,169303572,b8:27:eb:0e:9d:fb
82.7,718025424,0,0,442344,186648,169373052,b8:27:eb:0e:9d:fb
82.7,718806156,0,0,432564,177864,159782580,b8:27:eb:0e:9d:fb
81.7,719317932,0,0,434640,181224,168390348,b8:27:eb:0e:9d:fb
82.2,719620812,0,0,437508,176592,169427652,b8:27:eb:0e:9d:fb
82.7,719811528,0,0,446280,207624,177882036,b8:27:eb:0e:9d:fb
83.3,719931204,0,0,418980,169260,160431348,b8:27:eb:0e:9d:fb
82.7,720024336,0,0,459696,215772,179884380,b8:27:eb:0e:9d:fb
83.3,720433260,0,0,430788,208716,161286360,b8:27:eb:0e:9d:fb
82.7,723310284,0,0,442776,177792,168767760,b8:27:eb:0e:9d:fb
82.7,722296440,0,0,456456,176508,168273684,b8:27:eb:0e:9d:fb
82.7,721626144,0,0,400968,193476,169366572,b8:27:eb:0e:9d:fb
82.7,721268784,0,0,424236,178896,169387032,b8:27:eb:0e:9d:fb
82.2,720974088,0,0,451848,477504,169123044,b8:27:eb:0e:9d:fb
82.7,720843996,0,0,440376,177348,169602588,b8:27:eb:0e:9d:fb
82.7,720708108,0,0,441192,182244,169390116,b8:27:eb:0e:9d:fb
82.7,720678948,0,0,439488,183084,168878460,b8:27:eb:0e:9d:fb
82.2,721195956,0,0,422652,174540,168890112,b8:27:eb:0e:9d:fb
82.2,721305384,0,0,453072,182472,169478952,b8:27:eb:0e:9d:fb
82.7,721077840,0,0,442668,181752,169478868,b8:27:eb:0e:9d:fb
82.7,720966492,0,0,410376,169464,160115652,b8:27:eb:0e:9d:fb
83.3,720859704,0,0,420120,168708,170365452,b8:27:eb:0e:9d:fb
82.7,720803952,0,0,436860,165552,168551172,b8:27:eb:0e:9d:fb
82.2,720781608,0,0,402216,174048,159934800,b8:27:eb:0e:9d:fb
82.7,720772692,0,0,435360,179340,169022736,b8:27:eb:0e:9d:fb
83.3,720486876,0,0,435504,169392,169021512,b8:27:eb:0e:9d:fb
82.2,718818612,0,0,430668,185316,169468188,b8:27:eb:0e:9d:fb
82.7,719465988,0,0,435468,185016,169059324,b8:27:eb:0e:9d:fb
82.7,719863188,0,0,445620,180888,169057200,b8:27:eb:0e:9d:fb
83.3,720102924,0,0,427956,184476,169199844,b8:27:eb:0e:9d:fb
82.7,720220752,0,0,418860,179040,160691352,b8:27:eb:0e:9d:fb
82.7,720323844,0,0,402408,162888,163392708,b8:27:eb:0e:9d:fb
82.2,720369960,0,0,427440,185148,169477380,b8:27:eb:0e:9d:fb
81.7,720393216,0,0,401700,191448,160225416,b8:27:eb:0e:9d:fb
82.7,720568596,0,0,452952,180360,168978300,b8:27:eb:0e:9d:fb
82.7,720604188,0,0,445116,171720,169433016,b8:27:eb:0e:9d:fb
81.7,720572256,0,0,398844,169536,151918080,b8:27:eb:0e:9d:fb
81.7,720521556,0,0,434412,171972,169406772,b8:27:eb:0e:9d:fb
82.7,720536196,0,0,436284,180504,169605048,b8:27:eb:0e:9d:fb
82.7,720514392,0,0,434112,173652,169015956,b8:27:eb:0e:9d:fb
82.7,720500760,0,0,444612,180012,169381968,b8:27:eb:0e:9d:fb
82.2,720505272,0,0,434148,180624,160231188,b8:27:eb:0e:9d:fb
82.2,720407928,0,0,432564,175296,169432752,b8:27:eb:0e:9d:fb
81.7,719998740,0,0,448188,183168,169323924,b8:27:eb:0e:9d:fb
82.7,720177576,0,0,433248,173112,169455168,b8:27:eb:0e:9d:fb
82.2,720251256,0,0,440364,181068,169388736,b8:27:eb:0e:9d:fb
82.7,720371064,0,0,434472,179724,169543044,b8:27:eb:0e:9d:fb
82.7,720359052,0,0,409080,161532,151462680,b8:27:eb:0e:9d:fb
82.2,720373140,0,0,429744,188508,152833452,b8:27:eb:0e:9d:fb
81.7,720415920,0,0,420840,177912,168863568,b8:27:eb:0e:9d:fb
82.7,720416724,0,0,405516,178032,160069704,b8:27:eb:0e:9d:fb
82.7,720600156,0,0,421608,175212,159968532,b8:27:eb:0e:9d:fb
82.2,720622308,0,0,477216,174852,169582752,b8:27:eb:0e:9d:fb
81.7,720557256,0,0,428364,167028,168499464,b8:27:eb:0e:9d:fb
82.7,720529488,0,0,427140,175248,159961584,b8:27:eb:0e:9d:fb
82.7,720498492,0,0,438744,185004,159977352,b8:27:eb:0e:9d:fb
82.2,720495420,0,0,439308,178584,169595520,b8:27:eb:0e:9d:fb
82.2,720498996,0,0,458760,181620,169123584,b8:27:eb:0e:9d:fb
82.7,720480528,0,0,411876,191304,161434140,b8:27:eb:0e:9d:fb
82.2,720403356,0,0,436224,175404,159814116,b8:27:eb:0e:9d:fb
82.2,719969904,0,0,420816,195408,169621920,b8:27:eb:0e:9d:fb
82.7,720168720,0,0,438492,195432,169001724,b8:27:eb:0e:9d:fb
82.2,720299448,0,0,452016,185100,169056732,b8:27:eb:0e:9d:fb
82.2,720324888,0,0,428904,191328,169328640,b8:27:eb:0e:9d:fb
82.2,720324708,0,0,424236,185004,168546672,b8:27:eb:0e:9d:fb
82.2,720356388,0,0,412860,174192,160019076,b8:27:eb:0e:9d:fb
81.7,720374676,0,0,422184,194988,169049124,b8:27:eb:0e:9d:fb
82.7,720385656,0,0,409260,163380,151678668,b8:27:eb:0e:9d:fb
82.7,720141468,0,0,409392,166236,160083168,b8:27:eb:0e:9d:fb
82.7,720117036,0,0,421596,178872,160213020,b8:27:eb:0e:9d:fb
82.7,720250812,0,0,429300,181896,160416264,b8:27:eb:0e:9d:fb
82.2,720257568,0,0,403104,156552,151825728,b8:27:eb:0e:9d:fb
82.2,720304200,0,0,452172,194988,169359480,b8:27:eb:0e:9d:fb
82.7,720314664,0,0,433728,191604,160279464,b8:27:eb:0e:9d:fb
