46.5,2748968096,0,0,1284912,538584,239724904,80:1f:02:ef:e7:b2
50.3,2865685136,0,0,1395900,688884,283712992,80:1f:02:ef:e7:b2
50.8,2842496876,0,0,1583472,617808,233999284,80:1f:02:ef:e7:b2
51.4,2865598460,0,0,1225992,539340,251243992,80:1f:02:ef:e7:b2
51.9,2865562652,0,0,1171728,542004,252928312,80:1f:02:ef:e7:b2
52.5,2865732272,0,0,1362312,688476,253782112,80:1f:02:ef:e7:b2
52.5,2674543220,0,0,1112616,553128,220432132,80:1f:02:ef:e7:b2
52.5,2710680392,0,0,1206768,547752,317395456,80:1f:02:ef:e7:b2
52.5,2867002364,0,0,1399464,637488,196380676,80:1f:02:ef:e7:b2
51.9,2866679972,0,0,1406448,705540,248943856,80:1f:02:ef:e7:b2
53.0,2866432400,0,0,1243044,557784,269218936,80:1f:02:ef:e7:b2
52.5,2557445948,0,0,1173696,540108,315775168,80:1f:02:ef:e7:b2
52.5,2866345112,0,0,1473900,695232,220170748,80:1f:02:ef:e7:b2
51.9,2729565992,0,0,1140780,555240,233672464,80:1f:02:ef:e7:b2
51.9,2526584132,0,0,1144848,537744,223570120,80:1f:02:ef:e7:b2
51.9,2866627700,0,0,1473840,726636,206155984,80:1f:02:ef:e7:b2
52.5,2866167092,0,0,1503900,632688,276160888,80:1f:02:ef:e7:b2
51.9,2736781904,0,0,1157640,531720,274438936,80:1f:02:ef:e7:b2
51.9,2700729908,0,0,1169832,563616,243627940,80:1f:02:ef:e7:b2
51.9,2866113320,0,0,1399044,640680,197449228,80:1f:02:ef:e7:b2
51.9,2854140992,0,0,1541628,690624,220216072,80:1f:02:ef:e7:b2
52.5,2526788876,0,0,1114932,519060,258809272,80:1f:02:ef:e7:b2
51.9,2654131256,0,0,1127556,698340,250163380,80:1f:02:ef:e7:b2
51.9,2863762004,0,0,1603740,742032,206241352,80:1f:02:ef:e7:b2
51.9,2517887300,0,0,1183296,522924,244545436,80:1f:02:ef:e7:b2
51.9,2618665304,0,0,1199268,545100,275977396,80:1f:02:ef:e7:b2
51.9,2864788916,0,0,1361916,687300,221860948,80:1f:02:ef:e7:b2
52.5,2865028184,0,0,1414392,634668,231990868,80:1f:02:ef:e7:b2
51.9,2865042056,0,0,1203516,537708,283375060,80:1f:02:ef:e7:b2
51.9,2576229932,0,0,1182144,534912,244483708,80:1f:02:ef:e7:b2
51.9,2865347504,0,0,1460916,687084,244717168,80:1f:02:ef:e7:b2
51.9,2642428628,0,0,1177212,530820,296365840,80:1f:02:ef:e7:b2
51.9,2631563504,0,0,1168644,530544,320215348,80:1f:02:ef:e7:b2
51.9,2865570728,0,0,1422768,628584,210407176,80:1f:02:ef:e7:b2
52.5,2831783228,0,0,1427844,620112,206042620,80:1f:02:ef:e7:b2
52.5,2865697592,0,0,1268640,543168,294900232,80:1f:02:ef:e7:b2
52.5,2770552652,0,0,1170816,527916,254785276,80:1f:02:ef:e7:b2
52.5,2865342200,0,0,1379196,612912,227192128,80:1f:02:ef:e7:b2
52.5,2654395280,0,0,1131888,556356,248489740,80:1f:02:ef:e7:b2
51.9,2726982356,0,0,1288224,568944,283197532,80:1f:02:ef:e7:b2
51.9,2831244476,0,0,1500420,699456,232910512,80:1f:02:ef:e7:b2
51.9,2864901560,0,0,1321188,1087692,225680896,80:1f:02:ef:e7:b2
52.5,2685267992,0,0,1272036,591036,270563428,80:1f:02:ef:e7:b2
51.9,2581131716,0,0,1182036,555312,287750608,80:1f:02:ef:e7:b2
51.9,2865495872,0,0,1479672,640944,307021708,80:1f:02:ef:e7:b2
51.9,2806872488,0,0,1250088,546744,234710572,80:1f:02:ef:e7:b2
52.5,2802352892,0,0,1165416,537528,247493488,80:1f:02:ef:e7:b2
53.0,2865398312,0,0,1469580,641748,207544024,80:1f:02:ef:e7:b2
51.9,2839299764,0,0,1514688,644712,200021248,80:1f:02:ef:e7:b2
