63.4,1468315852,0,0,373044,142860,130851864,b8:27:eb:0e:9d:fb
64.5,1468319788,0,0,344052,142044,131147748,b8:27:eb:0e:9d:fb
65.0,1468367296,0,0,353472,143868,131102088,b8:27:eb:0e:9d:fb
64.5,1468344844,0,0,367764,154968,130880388,b8:27:eb:0e:9d:fb
65.0,1468286056,0,0,356916,149304,131432664,b8:27:eb:0e:9d:fb
64.5,1468314472,0,0,355788,158232,130806060,b8:27:eb:0e:9d:fb
64.5,1468326280,0,0,359400,143004,130879200,b8:27:eb:0e:9d:fb
65.0,1468361032,0,0,364020,161688,130894716,b8:27:eb:0e:9d:fb
64.5,1468314460,0,0,355980,141552,130643520,b8:27:eb:0e:9d:fb
64.5,1468338160,0,0,360540,149556,130951584,b8:27:eb:0e:9d:fb
64.5,1468255888,0,0,382740,154896,130593096,b8:27:eb:0e:9d:fb
65.0,1468312012,0,0,381144,142548,130703988,b8:27:eb:0e:9d:fb
65.5,1468379020,0,0,355668,144648,130991412,b8:27:eb:0e:9d:fb
66.1,1468346248,0,0,356148,155148,131014560,b8:27:eb:0e:9d:fb
65.5,1468383748,0,0,354840,137496,131011452,b8:27:eb:0e:9d:fb
65.5,1468276348,0,0,374640,153720,131083176,b8:27:eb:0e:9d:fb
66.1,1468385980,0,0,386184,143592,131076012,b8:27:eb:0e:9d:fb
65.5,1468287772,0,0,368472,138132,131132496,b8:27:eb:0e:9d:fb
65.5,1468645036,0,0,362268,141540,130921200,b8:27:eb:0e:9d:fb
65.5,1468427032,0,0,377544,141516,130914612,b8:27:eb:0e:9d:fb
65.5,1468353376,0,0,364308,156552,130905936,b8:27:eb:0e:9d:fb
65.5,1468351312,0,0,376380,153036,130845708,b8:27:eb:0e:9d:fb
65.5,1468350136,0,0,363984,145932,130948200,b8:27:eb:0e:9d:fb
65.0,1468346680,0,0,359580,141480,131173860,b8:27:eb:0e:9d:fb
65.5,1468384396,0,0,373188,147324,130949700,b8:27:eb:0e:9d:fb
65.5,1468377592,0,0,373140,157620,130817568,b8:27:eb:0e:9d:fb
65.0,1468321132,0,0,357996,150408,130960728,b8:27:eb:0e:9d:fb
65.5,1468399180,0,0,383652,152352,130783596,b8:27:eb:0e:9d:fb
66.6,1468331044,0,0,370272,153612,130931892,b8:27:eb:0e:9d:fb
66.1,1468381132,0,0,376332,145344,130947024,b8:27:eb:0e:9d:fb
